# Created by Octave 4.2.1, Mon Aug 28 12:31:42 2017 GMT <unknown@unknown>
# name: d
# type: matrix
# rows: 10
# columns: 101
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
 0 3.959999999999994 7.840000000000003 11.64 15.36 19 22.56 26.04000000000001 29.44 32.76000000000001 36 39.16 42.24 45.24 48.16 51 53.76 56.44 59.04 61.56 64 66.36 68.64 70.84 72.96000000000001 75 76.96000000000001 78.84 80.64 82.36 84 85.56 87.03999999999999 88.44 89.76000000000001 91 92.16 93.23999999999999 94.23999999999999 95.16 96 96.76000000000001 97.44 98.04000000000001 98.56 99 99.36 99.64 99.84 99.95999999999999 100 99.95999999999999 99.84 99.64 99.36 99 98.56 98.04000000000001 97.44 96.76000000000001 96 95.16 94.23999999999999 93.23999999999999 92.16 91 89.76000000000001 88.44 87.03999999999999 85.56 84 82.36 80.64 78.84 76.96000000000001 75 72.96000000000001 70.84 68.64 66.36 64 61.56 59.04 56.44 53.76 51 48.16 45.24 42.24 39.16 36 32.76000000000001 29.44 26.04000000000001 22.56 19 15.36 11.64 7.840000000000003 3.959999999999994 0
